,EquipmentID,SurveyDate,AreaName,AreaID,Route,EquipmentName,AnalysisDate,FaultStatus,FaultName,Comment,Location,Analyst
408,9TPFCMP001,2020-08-10 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,9TPFCMP001 CMP GAZ COK 09TPFCMP001 1MOI,2020-08-12 14:24:59,3. ATTENTIVE FOLLOW UP,Looseness,"Nous relevons un jeu rotatif sur le palier du ventilateur côté moteur. Les amplitudes sont relativement importantes mais n'évoluent pas. 

Jeu rotatif important. A suivre lors de la prochaine mesure. ",Palier ventilateur côté moteur,HL/44538
409,1TTAFAN301,2018-05-10 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,1TTAFAN301 VTL AIR BARRAGE 01TTAFAN301,2018-05-11 12:35:01,4. PROACTIVE INTERVENTION,Imbalance,"Pic à la fréquence de rotation du ventilateur d'amplitude non négligeable (9mm/s) provenant probablemlent d'un déséquilibre de  la turbine. Une amplification structurelle n'est pas à exclure. Nous observons aussi quelques harmoniques de la fréquence de  rotation traduisant du jeu rotatif provenant du roulement.

CONTROLER LA TURBINE (ETAT/PROPRETE)
",Ventilateur,Laurent/44701
410,2TTAFAN302,2018-05-10 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,2TTAFAN302 VTL AIR BARRAGE 02TTAFAN302,2018-05-11 13:18:55,4. PROACTIVE INTERVENTION,Structural problem / resonance,"Pic à la fréquence  de rotation du ventilateur visible particulièrement sur le moteur côté non accouplé en direction vertical pouvant traduire un jeu de type structurel. Les amplitudes sont non négligeables un contrôles des fixations et de la strucutre est conseillé.

CONTROLER LE SERRAGE DES FIXATIONS (MOTEUR/CHASSI/SOL)
CONTROLER LA STRUCTURE DU CHASSIS (ETAT/FISSURE/SOUDURE)",Moteur côté Non Accouplé,Laurent/44701
411,2TTAFAN201,2018-05-10 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,2TTAFAN201 VTL COMBUSTION 02TTAFAN201,2018-05-15 10:47:44,4. PROACTIVE INTERVENTION,Lubrication problem,"Sur le moteur côté accouplé, on retrouve un décollement spectral visible sur le spectre de la mesure haute fréquence traduisant un manque de lubrification. Les amplitudes ne sont pas dramatique, mais un appoint est conseillé.

REALISER UN APPOINT DE GRAISSE SUR LE MOTEUR COTE ACCOUPLE;",Moteur côté Accouplé,Laurent/44701
412,2TTAFAN201,2018-06-06 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,2TTAFAN201 VTL COMBUSTION 02TTAFAN201,2018-06-08 07:44:51,4. PROACTIVE INTERVENTION,Lubrication problem,"Sur le moteur côté accouplé, on retrouve toujours un décollement spectral visible sur le spectre de la mesure haute fréquence traduisant un manque de lubrification. Les amplitudes ne sont pas dramatique, mais un appoint est conseillé.
Avez vou réalsier un appoint de graisse ? Nous pouvons faire un graissage en même temps que la mesure vibratoire (en live)

REALISER UN APPOINT DE GRAISSE SUR LE MOTEUR COTE ACCOUPLE;",Moteur côté Accouplé,HL/44534
413,02CVIP201,2018-07-08 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02CVIP201 PPE ANNEAULIQ 02CVIP201 1MOI,2018-07-09 12:53:14,4. PROACTIVE INTERVENTION,Lubrication problem,"Toujours présence de bruit de fond/ décollement spectral sur la mesure haute fréquence du palier de la pompe côté opposé accouplement pouvant être associé à la lubrification. Les amplitudes sont en hausses, un appoint de graisse est consseillé.

REALISER UN APPOINT DE GRAISSE SUR LA POMPE COTE NON ACCOUPLE

DELAI : 15 JOURS",Pompe côté non accouplé,Laurent/44701
414,01SRIP101,2018-07-08 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01SRIP101 PPE REFRIGERATION 01SRIP101,2018-07-09 13:21:22,4. PROACTIVE INTERVENTION,Lubrication problem,,Moteur côté accouplé,Laurent/44701
415,1TTAFAN201,2018-07-08 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,1TTAFAN201 VTL COMBUSTION 01TTAFAN201,2018-07-09 13:56:28,4. PROACTIVE INTERVENTION,Lubrication problem,"Sur le moteur côté accouplé, présence d'un décollement spectrl visible sur la mesure HF traduisant un manque de lubrification. Les amplitudes ne sont excessives mais un appoint est conseillé.

REALISER UN APPOINT DE GRAISSE SUR LE MOTEUR COTE ACCOUPLE

DELAI : 2 SEMAINES",Moteur côté accouplé,Laurent/44701
416,1TTAFAN202,2018-07-08 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,1TTAFAN202 MOTEUR DU VIRAGE 01TTAFAN202,2018-07-12 12:00:56,4. PROACTIVE INTERVENTION,Lubrication problem,"Lors de la mesure, constaté niveau d'huile bas sur le réducteur.

REALISER UN APPOINT D'HUILE SUR LE REDUCTEUR

DELAI : 15JOURS",Réducteur,Laurent/44701
417,01APHP201,2018-07-08 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01APHP201 LIGNE  APH 01APHP201 1MOIS,2018-07-12 12:02:29,4. PROACTIVE INTERVENTION,Lubrication problem,"Lors de la mesure, constaté fuite sr tuyau garniture de la pompe de gavage.

CONTROLER LE TUYAU GARNITURE DE LA POMPE DE GAVAGE
5TUYAU/RACCORD/...)

DELAI : 15 JOURS",Pompe de gavage,Laurent/44701
418,02CVIP201,2018-05-10 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02CVIP201 PPE ANNEAULIQ 02CVIP201 1MOI,2018-05-15 12:06:13,4. PROACTIVE INTERVENTION,Lubrication problem,"Présence de bruit de fond/ décollement spectral sur la mesure haute fréquence du palier de la pompe côté opposé accouplement pouvant être associé à la lubrification. Un appoint de graisse est consseillé.

REALISER UN APPOINT DE GRAISSE SUR LE PALIER COTE NON ACCOUPLE DE LA POMPE",Pompe Côté Opposé Accouplement,Laurent/44701
419,01ADGP301,2018-05-10 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01ADGP301 PPE EVAPORATEUR 01ADGP301,2018-05-15 12:23:58,4. PROACTIVE INTERVENTION,Lubrication problem,"Décollement spectral visible sur la mesure HF de la pompe traduisant un manque de lubrification. Les amplitudes sont admissibles, mais un contrôle est souhaitable.

CONTROLER LE NIVEAU D'HUILE DE LA POMPE
REALISER UN APPOINT SI BESOIN",Pompe,Laurent/44701
420,01SRIP101,2018-05-10 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01SRIP101 PPE REFRIGERATION 01SRIP101,2018-05-15 11:59:20,4. PROACTIVE INTERVENTION,Lubrication problem,"Présence d'un décollement spectral visible principalement sur la pompe côté roue pouvant traduire un léger manque de lubrification, un contrôle du niveau d'huile est conseillé.

CONTROLER LE NIVEAU D'HUILE DE LA POMPE
REALISER UN APPOINT S BESOIN",Pompe,Laurent/44701
421,02CFIP601,2019-04-14 22:00:00,STATION DE POMPAGE 1MOIS-3MOIS,PPE,STATION DE POMPAGE 1MOIS-3MOIS,02CFIP601 PPE BP 02 CFI P601,2019-04-15 12:30:24,4. PROACTIVE INTERVENTION,Other,"Nous observons des informations non synchrones sur le palier de la pompe côté accouplement traduisant probablement un défaut de roulement (cage + élements roulants).

PREVOIR UNE NOUVELLE MESURE EN MAI - NOUS COMMUNIQUER LES TYPES DE ROULEMENTS MOTEUR / POMPE POUR CONFIRMER LE DIAGNOSTIC",Pompe,Administrator/44538
422,02CVIP201,2019-05-12 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02CVIP201 PPE ANNEAULIQ 02CVIP201 1MOI,2019-05-13 13:58:22,4. PROACTIVE INTERVENTION,Lubrication problem,"Nous observons toujours la présence de bruit de fond / décollement spectral sur les mesures hautes fréquences de la pompe, niveaux max sur le palier côté opposé accouplement et hausse des niveaux sur le palier côté accouplé pouvant être associé soit à un problème de lubrification (sous ou sur lubrification) soit à un problème de cavitation ou encore lié au problème de fuite sur les garnitures. Les amplitudes sont importantes, un contrôle est necessaire.

NOUS PRECONISONS DE CONTROLER LA BONNE LUBRIFICATION DES ROULEMENTS DE LA POMPE ET DE CONTROLER SON POINT DE FONCTIONEMENT - POUR INFORMATION NOUS OBSERVONS DES FUITES D'EAU SUR LES DEUX PALIERS DE LA POMPE, UN SERRAGE DES PRESSES ETOUPES EST PRECONISE. (DELAI 15 JOURS)",Cavitation - Pompe,Administrator/44538
423,01CRFP501,2019-06-20 22:00:00,STATION DE POMPAGE 1MOIS-3MOIS,PPE,STATION DE POMPAGE 1MOIS-3MOIS,01CRFP501 PPE EAU MER 01CRFP501  1MOIS,2019-06-21 11:05:18,4. PROACTIVE INTERVENTION,Other,"Présence d'impacts sous synchrones sur le palier de la pompe côté accouplement pouvant traduire un défaut de cage de roulement, présence également d'impacts synchrones traduisant la présence d'un jeu mécanique (jeu entre une partie fixe et une partie mobile). Les niveaux sont en hausses depuis plusieurs mesures. Un contrôle est souhaitable.

NOUS PRECONISONS DE CONTROLER L'ETAT GENERAL ET LE REGLAGE DU JEU SUR LE ROULEMENT DE LA POMPE COTE ACCOUPLEMENT (DELAI 2 MOIS)",/ jeu,Administrator/44538
424,2TTAFAN301,2019-07-29 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,2TTAFAN301 VTL AIR BARRAGE 02TTAFAN301,2019-07-31 06:03:40,4. PROACTIVE INTERVENTION,Imbalance,"Nous observons sur les dernières mesures une hausse du pic à la fréquence de rotation traduisant un déséquilibre de la turbine, nous constatons également l'apparition de nombreuses harmoniques de cette fréquence traduisant du jeu probablement au niveau des roulements.

NOUS PRECONISONS DE CONTROLER / NETTOYER LA ROUE DU VENTILATEUR ET DE CONTROLER LE JEU DES ROULEMENTS (FAIRE UNE PESEE SUR L'ARBRE) - DELAI 2 MOIS",Jeu,Administrator/44538
425,2TTAFAN201,2019-07-29 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,2TTAFAN201 VTL COMBUSTION 02TTAFAN201,2019-07-31 06:19:37,4. PROACTIVE INTERVENTION,Lubrication problem,"Sur le moteur côté accouplé, on retrouve un décollement spectral visible sur la mesure haute fréquence traduisant un manque de lubrification. Les amplitudes ne sont pas dramatique, mais un appoint est conseillé.
Sur le palier du ventilateur côté accouplé, présence de bruit de fond provenant du roulement. Les amplitudes sont en légère hausses mais restent admissibles, évolution à suivre.

NOUS CONSEILLONS DE REALISER UN APPOINT DE GRAISSE SUR LE MOTEUR COTE ACCOUPLE (DELAI 1 MOIS)
",Moteur,Administrator/44538
426,09SDAMO101,2019-07-29 22:00:00,UTILITE,UTIL,UTILITE,09SDAMO101 GO5 DEMINEE 09 SDA MO101,2019-07-31 06:55:26,4. PROACTIVE INTERVENTION,Lubrication problem,"Présence d'impacts au niveaux des roulements et de frottement sur les paliers de la pompe, on aperçois un décollement de spectre lié à un problème de lubrification, l'huile visible sur place est noircie, les niveaux sont important, une action est recommandée.

NOUS PRECONISONS DE VIDANGER L'HUILE DE LA POMPE DANS UN PREMIER TEMPS (DELAI 1 MOIS)",Pompe,Administrator/44538
427,1TTAFAN301,2019-09-30 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,1TTAFAN301 VTL AIR BARRAGE 01TTAFAN301,2019-10-01 10:51:54,4. PROACTIVE INTERVENTION,Imbalance,"Nous observons sur les mesures un pic à la fondamentale de rotation traduisant un déséquilibre de la turbine, les niveaux ont clairement évolués depuis la dernière mesure, une action est conseillée.
Nous observons également la présence d'harmoniques de la fréquence de rotation traduisant la présence de jeu rotatif pouvant être engendrée par le déséquilibre, les niveaux d'impacts sont acceptables pour le moment.

NOUS PRECONISONS DE CONTROLER / NETTOYER LA TURBINE DANS UN PREMIER TEMPS (DELAI 2 MOIS)",Ventilateur,Administrator/44538
428,1TTAFAN301,2019-10-17 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,1TTAFAN301 VTL AIR BARRAGE 01TTAFAN301,2019-10-18 11:23:41,4. PROACTIVE INTERVENTION,Imbalance,"Nous observons sur les mesures un pic à la fondamentale de rotation traduisant un déséquilibre de la turbine, les niveaux continuent d'évolués depuis la dernière mesure, une action est conseillée.
Nous observons également la présence d'harmoniques de la fréquence de rotation traduisant la présence de jeu rotatif pouvant être engendrée par le déséquilibre, les niveaux d'impacts sont également en hausses mais restent acceptables pour le moment.

NOUS PRECONISONS DE CONTROLER / NETTOYER LA TURBINE DANS UN PREMIER TEMPS (DELAI 2 MOIS)",Ventilateur,Administrator/44538
429,2TTAFAN301,2019-10-17 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,2TTAFAN301 VTL AIR BARRAGE 02TTAFAN301,2019-10-18 11:25:22,4. PROACTIVE INTERVENTION,Imbalance,"Nous observons sur les mesures un pic à la fondamentale de rotation traduisant un déséquilibre de la turbine, les niveaux continuent d'évolués, une action est conseillée.
Nous observons également la présence d'harmoniques de la fréquence de rotation traduisant la présence de jeu rotatif pouvant être engendrée par le déséquilibre, les niveaux d'impacts sont acceptables pour le moment.

NOUS PRECONISONS DE CONTROLER / NETTOYER LA TURBINE DANS UN PREMIER TEMPS (DELAI 2 MOIS)",Ventilateur,Administrator/44538
430,2TTAFAN301,2020-02-19 23:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,2TTAFAN301 VTL AIR BARRAGE 02TTAFAN301,2020-02-20 14:25:56,4. PROACTIVE INTERVENTION,Looseness,"Présnence de demi harmonique de la fréquence de rotation (0.5x) en hausse depuis plusieurs mesures provenant d'un jeu rotatif (jeu rlmt/rlmt-logement). Les valeurs sont en hausses ainsi que le balourd, un contrôle est souhaitable.

CONTROLER LA  TURBINE (ETAT/PROPRETE)
CONTROLER LE  JEU TURBINE ARBRE MOTEUR

DELAI 1 MOIS",Moteur côté accouplé,Laurent/44701
431,02ADGP301,2020-02-19 23:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02ADGP301 PPE EVAPORATEUR 02ADGP301,2020-02-24 12:30:20,4. PROACTIVE INTERVENTION,Bearing - Outer/Inner race,"Apparition d'un défaut de roulement (bague interne) sur le moteur côté accouplé. Les amplitudes ne sont pas encore excessive mais bruit audible sur l'installation.
On retrouve également quelques harmoniques de la fréquence de rotation traduisant du jeu (jeu rlmt).
Le remplacement du moteur sera à prévoir lors d'un arrêt programmé (pas d'urgence)

REMPLACER LE MOTEUR
DELAI 2 MOIS",Moteur côté accouplé,Laurent/44701
432,01SRIP201,2020-06-22 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01SRIP201 PPE REFRIGERATION 01SRIP201,2020-06-24 09:22:58,4. PROACTIVE INTERVENTION,Lubrication problem,"Nous relevons des augmentations de bruits de fonds sur le moteur côté non accouplé et sur la pompe, traduisant un défaut de lubrification ou un frottement anormal. Il est possible que le fonctionnement différent de la tranche à l'arrêt affecte ce diagnostic, toutefois, nous vous conseillons de contrôler la correcte lubrification de l'équipement (fréquence, quantité et type de graisse). 

Augmentation du frottement. Peut être lié à l'arrêt de tranche. Contrôler quand même lubrification (fréquence, quantité et type de graisse). Délai: 1 mois. ",Moteur côté non accouplé et pompe,Administrator/44534
433,MAX11AP001,2020-06-22 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,MAX11AP001 PPE REGUL1 TV2 22MAX11AP001,2020-06-24 09:33:30,4. PROACTIVE INTERVENTION,Misalignment,"Nous relevons l'apparition brutale d'un défaut de lignage avec amplification directionnelle. Les amplitudes ne sont pas alarmantes, mais l'évolution récente nécessite une intervention. Il est possible que les fixations de l'équipement soient également déssérées.

Evolution du délignage avec amplification directionnelle. Nous vous recommandons de contrôler les fixations de l'équipement ainsi que le correct lignage de la pompe. Délai: 2 mois. ",Moteur,Administrator/44534
434,1TTAFAN302,2020-07-20 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,1TTAFAN302 VTL AIR BARRAGE 01TTAFAN302,2020-07-22 16:30:00,4. PROACTIVE INTERVENTION,Imbalance,"La dernière mesure date d'Octobre 2019. Depuis, les amplitudes vibratoires ont fortement évoluées sur deux plans. Le premier volet concerne la signature haute fréquence: nous relevons des fréquences asynchrones en augmentation. Dans un premier temps, compte tenu des amplitudes encore modérées, nous vous conseillons de contrôler la lubrification du moteur. 
Le second volet concerne le déséquilibre du moteur. Les relevés vibratoires indiquent un déséquilibre important avec amplification structurelle. Une intervention est requise. Prévoir le nettoyage de la turbine (délai: 1 mois). Si le nettoyage de la turbine ne fait pas effet, prévoir un équilibrage. Prochaine mesure: 1 mois. 

Déséquilibre et lubrification nécessitant une intervention: Prévoir de nettoyer la turbine et de contrôler la correcte lubrification des roulements du moteur. ",Moteur,HL/44534
435,01APHP201,2019-11-18 23:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01APHP201 LIGNE  APH 01APHP201 1MOIS,2019-11-19 14:03:27,4. PROACTIVE INTERVENTION,Lubrication problem,"Ligne APH à l'arrêt. 

Nous observons un décollement de spectre sur le moteur hydraulique côté accouplement, signature d'un frottement. Le défaut peut être une sur ou sous lubrification. Les amplitudes vibratoires ne sont pas alarmantes, mais un contrôle est recommandé. 

NOUS VOUS RECOMMANDONS DE CONTROLER LA CORRECTE LUBRIFICATION DU MOTEUR HYDRAULIQUE COTE ACCOUPLEMENT D'ICI 2 SEMAINES. ",Moteur hydraulique,tk/400
436,01SRIP101,2019-11-18 23:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01SRIP101 PPE REFRIGERATION 01SRIP101,2019-11-19 16:22:57,4. PROACTIVE INTERVENTION,Lubrication problem,"Nous relevons un décollement de spectre sur le côté accouplé de la pompe. Cela témoigne d'un défaut de lubrification (sur ou sous lubrification). Les niveaux vibratoires ne sont pas très elevés mais, compte tenu de la dernière mesure effectuée sur cette pompe (04/10/2018), nous recommandons toutefois de vérifier la correcte lubrification du palier côté accouplement. Evolution à suivre à la prochaine mesure.  

VERIFIER LA CORRECTE LUBRIFICATION DU PALIER DE LA POMPE COTE ACCOUPLEMENT ",Pompe côté accouplement,tk/400
437,MAX11AP001,2019-11-18 23:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,MAX11AP001 PPE REGUL1 TV2 22MAX11AP001,2019-11-19 16:46:13,4. PROACTIVE INTERVENTION,Vane pass frequency,"Nous observons une hausse du pic à 9 fois la vitesse de rotation du groupe pouvant traduire soit une usure de la roue, soit une condition de fonctionnement non optimal (filtre bouché - circuit bridé - etc). Les amplitudes sont en hausses depuis plusieurs mesures, un contrôle est recommandé.

NOUS PRECONISONS DE CONTROLER LES CONDITIONS DE FONCTIONNEMENT DE LA POMPE.",,tk/400
438,9TPFCMP002,2019-12-22 23:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,9TPFCMP002 CMP GAZ COK 09TPFCMP002 1MOI,2019-12-24 10:19:28,4. PROACTIVE INTERVENTION,Lubrication problem,"Sur le moteur, présence d'un décollement spectral sur la mesure haute fréquene provznna tprobablement de la lubrification. Un appoint de graisse est conseillé.

GRAISSER LES ROULEMENT MOTEUR
DELAI 1 MOIS",Moteur côté non accouplé,UserID 10040/0
439,MBV50AP002,2020-06-22 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,MBV50AP002 MOT SOULEVEMENT 12MBV50AP002,2020-06-24 11:08:44,4. PROACTIVE INTERVENTION,Looseness,"Evolution brutale du jeu et des impacts.  Les amplitudes vibratoires nécessitent une intervention. 

Evolution importante du jeu. Nous vous conseillons de contrôler le correct jeu de fonctionnement de la pompe ainsi que ses éléments constitutifs. Délai: 2 mois.",,Administrator/44534
440,02CVIP201,2020-06-22 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02CVIP201 PPE ANNEAULIQ 02CVIP201 1MOI,2020-06-24 11:45:56,4. PROACTIVE INTERVENTION,Lubrication problem,"Nous relevons des amplitudes vibratoires relativement importantes accompagnées de décollement de spectre remarquables. Les amplitudes sont cependant stables par rapport aux dernières mesures. Défauts de lubrification et/ou de cavitation peuvent être la cause de ces observations. 

Frottement remarqué depuis  fin 2018. Evolution très lente. Le contrôle de la correcte lubrification de la pompe côté non accouplé est fortement conseillé. Délai: 1 mois.",Pompe côté non accouplé,Administrator/44534
441,02ADGP301,2020-06-22 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02ADGP301 PPE EVAPORATEUR 02ADGP301,2020-06-24 11:59:22,4. PROACTIVE INTERVENTION,Bearing - Outer/Inner race,"Nous relevons toujours très nettement un défaut de roulement sur le moteur. Compte tenu de l'évolution brutale lors de la dernière mesure, nous préconisons de remplacement le moteur au prochain arrêt. 

Défaut de roulement avancé côté accouplement. Prévoir le remplacement du moteur d'ici 1 mois. ",Moteur,Administrator/44534
442,9TPFCMP001,2020-06-22 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,9TPFCMP001 CMP GAZ COK 09TPFCMP001 1MOI,2020-06-24 13:30:11,4. PROACTIVE INTERVENTION,Lubrication problem,"Nous relevons sur le moteur côté non accouplé l'augmentation du décollement de spectre, traduction d'un frottement anormal. 

Défaut de lubrification sur le moteur côté accouplement. Contrôler la correcte lubrification de l'équipement. Délai: 1 mois. ",Moteur côté non accouplé,Administrator/44534
443,01CTAP101,2019-04-14 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01CTAP101 TRANCHE 1 01CTAP101,2019-04-15 14:02:00,4. PROACTIVE INTERVENTION,E09,"Nous observons principalement des pics à 2 fois la fréquence de rotation traduisant un mauvais lignage du groupe motopompe. Les amplitudes sont en hausse, une action est préconisée.

NOUS CONSEILLONS DE PROCEDER AU LIGNAGE LASER DU GROUPE (DELAI 2 MOIS)",,Administrator/44538
444,01CTAP201,2019-04-14 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01CTAP201 TRANCHE 1 01CTAP201,2019-04-15 14:05:39,4. PROACTIVE INTERVENTION,E09,"Nous observons principalement des pics à 2 fois la fréquence de rotation traduisant un mauvais lignage du groupe motopompe. Les amplitudes sont en hausse, une action est préconisée.

NOUS CONSEILLONS DE PROCEDER AU LIGNAGE LASER DU GROUPE (DELAI 2 MOIS)",,Administrator/44538
445,09SDAMO101,2019-06-20 22:00:00,UTILITE,UTIL,UTILITE,09SDAMO101 GO5 DEMINEE 09 SDA MO101,2019-06-21 12:10:11,4. PROACTIVE INTERVENTION,Lubrication problem,"Présence de frottement sur le palier de la pompe côté accouplement ainsi qu'un décollement de spectre lié soit à un problème de lubrification soit à un problème de cavitation, les niveaux sont important, un contrôle est souhaitable.

NOUS PRECONISONS DE CONTROLER LE NIVEAU ET LA PROPRETE DE L'HUILE DE LA POMPE DANS UN PREMIER TEMPS (DELAI 2 MOIS)",/ cavitation,Administrator/44538
446,MAX11AP001,2019-07-29 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,MAX11AP001 PPE REGUL1 TV2 22MAX11AP001,2019-07-30 13:57:00,4. PROACTIVE INTERVENTION,Imbalance,"Nous observons une hausse du pic à 9 fois la vitesse de rotation du groupe pouvant traduire soit une usure de la roue, soit une condition de fonctionnement non optimal (filtre bouché - circuit bridé - etc). Les amplitudes sont en hausses depuis plusieurs mesures, un contrôle est recommandé.

NOUS PRECONISONS DE CONTROLER LA PRESION ET LE DEBIT DE LA POMPE DANS UN PREMIER TEMPS, SI LES VALEURS SONT CORRECTES PREVOIR UN CONTROLE DE LA POMPE (DELAI 2 MOIS)",Fréquence hydraulique,Administrator/44538
447,02SRIP101,2019-04-14 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02SRIP101 PPE REFRIGERATION 02SRIP101,2019-04-15 14:37:25,4. PROACTIVE INTERVENTION,Other,"Nous observons des informations provenant des roulement sur la pompe ainsi qu'un soulévement de spectre pouvant être associé à un problème de lubrification et/ou de cavitation. Les niveaux sont en hausses et à suivre attentivement.

NOUS PRECONISONS DE CONTROLER LA BONNE LUBRIFICATION ET LE POINT DE FONCTIONNEMENT DE LA POMPE DANS UN PREMIER TEMPS. (DELAI 1 MOIS)",Pompe,Administrator/44538
448,02CVIP201,2019-04-14 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02CVIP201 PPE ANNEAULIQ 02CVIP201 1MOI,2019-04-15 14:44:50,4. PROACTIVE INTERVENTION,Lubrication problem,"Nous observons toujours la présence de bruit de fond / décollement spectral sur les mesures hautes fréquences de la pompe, niveaux max sur le palier côté opposé accouplement et hausse des niveaux sur le palier côté accouplé pouvant être associé soit à un problème de lubrification (sous ou sur lubrification) soit à un problème de caviation. Les amplitudes sont importantes, un contrôle est necessaire.

NOUS PRECONISONS DE CONTROLER LA BONNE LUBRIFICATION DES ROULEMENTS DE LA POMPE ET DE CONTROLER SON POINT DE FONCTIONEMENT - POUR INFORMATION NOUS OBSERVONS DES FUITES D'EAU SUR LES DEUX PALIERS DE LA POMPE, UN SERRAGE DES PRESSES ETOUPES EST PRECONISE. (DELAI 15 JOURS)",Cavitation - Pompe,Administrator/44538
449,02CVIP201,2019-11-18 23:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02CVIP201 PPE ANNEAULIQ 02CVIP201 1MOI,2019-11-19 13:30:04,4. PROACTIVE INTERVENTION,Lubrication problem,"Sur la pompe, côté accouplement, disparition du décollement spectral, le défaut de lubrification a très nettement diminué et est maintenant acceptable.
Nous observons cepedant toujours du frottement du côté opposé accouplement, lié, soit à un problème de lubrification (sous ou sur lubrification) soit à un problème de cavitation ou encore lié à un défaut sur les garnitures. Les amplitudes sont importantes, mais restent stables depuis les dernières campagnes. Un contrôle est toutefois necessaire.

NOUS PRECONISONS DE CONTROLER LA BONNE LUBRIFICATION DES ROULEMENTS DE LA POMPE COTE OPPOSE ACCOUPLEMENT. UN CONTROLE DU SERRAGE DES PRESSES ETOUPES EST PRECONISE. (DELAI 1 MOIS). ",Pompe,tk/400
